STOP_ID_ANONY,STOP_FRISK_DATE,STOP_FRISK_TIME,MONTH2,DAY2,LOCATION_IN_OUT_CODE,JURISDICTION_CODE,JURISDICTION_DESCRIPTION,STOP_LOCATION_PRECINCT,STOP_LOCATION_SECTOR_CODE,STOP_LOCATION_FULL_ADDRESS,STOP_LOCATION_STREET_NAME,STOP_LOCATION_X,STOP_LOCATION_Y,STOP_LOCATION_ZIP_CODE,STOP_LOCATION_PATROL_BORO_NAME,STOP_LOCATION_BORO_NAME,STOP_ID_ANONY-2,SUSPECTED_CRIME_DESCRIPTION,SUSPECT_ARRESTED_FLAG,FRISKED_FLAG,SEARCHED_FLAG,ASK_FOR_CONSENT_FLG,CONSENT_GIVEN_FLG,OTHER_CONTRABAND_FLAG,FIREARM_FLAG,KNIFE_CUTTER_FLAG,OTHER_WEAPON_FLAG,WEAPON_FOUND_FLAG,STOP_ID_ANONY-1,ISSUING_OFFICER_RANK,ISSUING_OFFICER_COMMAND_CODE,SUPERVISING_OFFICER_RANK,SUPERVISING_OFFICER_COMMAND_CODE,OFFICER_IN_UNIFORM_FLAG,ID_CARD_IDENTIFIES_OFFICER_FLAG,SHIELD_IDENTIFIES_OFFICER_FLAG,VERBAL_IDENTIFIES_OFFICER_FLAG,SUSPECTS_ACTIONS_CASING_FLAG,SUSPECTS_ACTIONS_CONCEALED_POSSESSION_WEAPON_FLAG,SUSPECTS_ACTIONS_DECRIPTION_FLAG,SUSPECTS_ACTIONS_DRUG_TRANSACTIONS_FLAG,SUSPECTS_ACTIONS_IDENTIFY_CRIME_PATTERN_FLAG,SUSPECTS_ACTIONS_LOOKOUT_FLAG,SUSPECTS_ACTIONS_OTHER_FLAG,SUSPECTS_ACTIONS_PROXIMITY_TO_SCENE_FLAG,SUSPECT_REPORTED_AGE,SUSPECT_SEX,SUSPECT_RACE_DESCRIPTION,SUSPECT_HEIGHT,SUSPECT_WEIGHT,SUSPECT_BODY_BUILD_TYPE,SUSPECT_EYE_COLOR,SUSPECT_HAIR_COLOR
11084,2/24/2019,12:01:00,February,Sunday,O,P,PSB,104,D,80 STREET && PENELOPE AVENUE,80 STREET,1018982,201397,,PBQN,QUEENS,11084,GRAND LARCENY AUTO,0,0,0,0,0,0,0,0,0,0,11084,POM,104,LT,104,1,0,0,0,0,0,0,0,0,0,Y,(null),23,MALE,WHITE HISPANIC,5.9,180,MED,BRO,BRO
11085,3/5/2019,14:02:00,March,Tuesday,O,P,PSB,104,D,ELIOT AVENUE && 71 STREET,ELIOT AVENUE,1015506,202078,,PBQN,QUEENS,11085,CPW,0,1,1,1,1,0,0,1,0,1,11085,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,21,MALE,WHITE HISPANIC,5.5,135,THN,BRO,BLK
11086,3/6/2019,15:25:00,March,Wednesday,,P,PSB,104,B,FAIRVIEW AVENUE && WOODBINE STREET,FAIRVIEW AVENUE,1010930,196318,,PBQN,QUEENS,11086,CPW,1,1,1,1,1,0,0,0,0,0,11086,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,25,MALE,BLACK HISPANIC,5.7,150,THN,BRO,BLK
11087,3/13/2019,03:50:00,March,Wednesday,O,P,PSB,104,C,53 ROAD && 73 STREET,53 ROAD,1014583,205460,,PBQN,QUEENS,11087,BURGLARY,0,0,0,0,0,0,0,0,0,0,11087,POM,104,SGT,104,1,0,0,0,0,0,0,0,1,0,Y,Y,28,MALE,WHITE,5.1,190,MED,BRO,BLK
11088,3/13/2019,04:00:00,March,Wednesday,I,P,PSB,104,C,73-42 53 ROAD,53 ROAD,1015108,205444,,PBQN,QUEENS,11088,BURGLARY,1,0,1,0,0,0,0,0,0,0,11088,POM,104,SGT,104,1,0,0,0,0,0,0,0,1,0,Y,Y,44,MALE,ASIAN / PACIFIC ISLANDER,5.6,180,MED,BRO,BLK
11089,3/13/2019,04:00:00,March,Wednesday,I,P,PSB,104,C,73-42 53 ROAD,53 ROAD,1015108,205444,,PBQN,QUEENS,11089,BURGLARY,1,0,1,0,0,0,0,0,0,0,11089,POM,104,SGT,104,1,0,0,0,0,0,0,0,1,0,Y,Y,44,MALE,ASIAN / PACIFIC ISLANDER,5.7,170,THN,BRO,BLK
11090,3/13/2019,04:00:00,March,Wednesday,I,P,PSB,104,C,73-42 53 ROAD,53 ROAD,1015108,205444,,PBQN,QUEENS,11090,BURGLARY,1,0,1,0,0,0,0,0,0,0,11090,POM,104,SGT,104,1,0,0,0,0,0,0,0,1,0,Y,Y,36,MALE,ASIAN / PACIFIC ISLANDER,5.6,170,MED,BLK,BLK
11091,3/17/2019,08:51:00,March,Sunday,S,T,Transit,104,D,METROPOLITAN AVENUE && RENTAR PLAZA,METROPOLITAN AVENUE,1013701,195936,,PBQN,QUEENS,11091,GRAND LARCENY,0,1,0,0,0,0,0,0,0,0,11091,POM,870,SGT,870,1,0,0,0,0,0,1,0,0,0,(null),(null),25,MALE,WHITE,5.11,220,HEA,BRO,BLK
11092,3/23/2019,13:42:00,March,Saturday,O,P,PSB,104,A,68-01 OTTO ROAD,OTTO ROAD,1015752,196593,,PBQN,QUEENS,11092,GRAND LARCENY,0,0,0,0,1,0,0,0,0,0,11092,POF,104,SGT,104,1,0,0,0,0,0,1,0,1,0,(null),Y,,MALE,WHITE HISPANIC,,,MED,BRO,BLK
11093,3/30/2019,08:23:00,March,Saturday,,,,104,C,NURGE AVENUE && 54 STREET,NURGE AVENUE,1008567,199482,,PBQN,QUEENS,11093,CPW,0,1,0,0,0,0,0,0,0,0,11093,POF,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,30,MALE,WHITE HISPANIC,5.9,230,HEA,BRO,BLK
11094,4/2/2019,18:18:00,April,Tuesday,,P,PSB,104,A,70-35 66 STREET,66 STREET,1014948,195650,,PBQN,QUEENS,11094,ROBBERY,0,1,0,0,0,0,0,0,0,0,11094,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,Y,Y,41,MALE,WHITE HISPANIC,5.4,150,MED,BLK,BLD
11095,4/3/2019,17:20:00,April,Wednesday,,P,PSB,104,C,57 AVENUE && 74 STREET,57 AVENUE,1015514,204750,,PBQN,QUEENS,11095,CRIMINAL POSSESSION OF MARIHUANA,0,0,0,0,0,0,0,0,0,0,11095,POM,104,SGT,104,1,0,0,0,0,0,0,0,0,0,Y,(null),18,MALE,ASIAN / PACIFIC ISLANDER,5.6,120,THN,BLK,BLK
11096,4/2/2019,18:18:00,April,Tuesday,,P,PSB,104,A,70-35 66 STREET,66 STREET,1014948,195650,,PBQN,QUEENS,11096,ROBBERY,1,1,1,0,0,0,0,0,0,0,11096,POM,104,LT,104,1,0,0,0,0,0,0,0,0,0,Y,Y,25,MALE,WHITE HISPANIC,5.9,165,MED,BLK,BLK
11097,4/6/2019,22:30:00,April,Saturday,S,P,PSB,104,B,FRESH POND ROAD && 67 AVENUE,FRESH POND ROAD,1012926,196423,,PBQN,QUEENS,11097,PETIT LARCENY,1,0,1,0,0,1,0,0,0,0,11097,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,18,MALE,BLACK HISPANIC,6,217,U,BRO,BLK
11099,4/15/2019,02:15:00,April,Monday,O,P,PSB,104,C,69-10 GRAND AVENUE,GRAND AVENUE,1013425,203894,,PBQN,QUEENS,11099,BURGLARY,1,0,1,0,0,0,0,0,0,0,11099,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,21,MALE,WHITE HISPANIC,5.6,160,MED,BRO,BLK
11100,4/16/2019,01:00:00,April,Tuesday,O,P,PSB,104,A,79-56 77 AVENUE,77 AVENUE,1020305,196715,,PBQN,QUEENS,11100,UNAUTHORIZED USE OF A VEHICLE,1,0,1,0,0,1,0,0,0,0,11100,POM,184,SGT,114,1,0,0,0,0,0,1,0,0,0,(null),Y,27,MALE,WHITE HISPANIC,5.1,160,MED,BRO,BRO
11101,4/18/2019,17:45:00,April,Thursday,O,,,104,A,65 STREET && MYRTLE AVENUE,65 STREET,1014682,194743,,PBQN,QUEENS,11101,ROBBERY,1,1,1,0,0,0,0,0,0,0,11101,POF,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,37,MALE,WHITE HISPANIC,6,200,MED,BRO,BLD
11102,4/18/2019,17:45:00,April,Thursday,O,,,104,A,65 STREET && MYRTLE AVENUE,65 STREET,1014682,194743,,PBQN,QUEENS,11102,ROBBERY,1,1,1,0,0,0,0,0,0,0,11102,POF,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,41,MALE,WHITE HISPANIC,5.6,165,MED,BRO,BLD
11103,5/2/2019,09:45:00,May,Thursday,O,P,PSB,104,D,ELIOT AVENUE && 77 STREET,ELIOT AVENUE,1016837,202892,,PBQN,QUEENS,11103,BURGLARY,0,0,0,0,0,0,0,0,0,0,11103,POM,104,LT,104,1,0,0,0,1,0,1,0,0,0,(null),Y,30,MALE,BLACK,5.8,160,THN,BLK,BLK
11104,5/7/2019,16:01:00,May,Tuesday,O,,,104,A,MYRTLE AVENUE && CENTRAL AVENUE,MYRTLE AVENUE,1013686,194636,,PBQN,QUEENS,11104,PETIT LARCENY,1,1,1,0,0,0,0,0,0,0,11104,POM,104,SGT,104,1,0,0,0,0,0,0,0,0,0,(null),Y,32,MALE,WHITE HISPANIC,5.8,160,MED,BRO,BLK
11105,5/14/2019,10:13:00,May,Tuesday,O,,,104,B,SENECA AVENUE && LINDEN STREET,SENECA AVENUE,1009433,195662,,PBQN,QUEENS,11105,ROBBERY,0,1,0,0,1,0,0,0,0,0,11105,POM,104,LT,104,1,0,0,0,0,1,0,0,0,0,Y,(null),25,FEMALE,BLACK,5.6,140,(null),BRO,BRO
11106,5/14/2019,10:13:00,May,Tuesday,O,,,104,B,SENECA AVENUE && LINDEN STREET,SENECA AVENUE,1009433,195662,,PBQN,QUEENS,11106,ROBBERY,0,1,0,0,0,0,0,0,0,0,11106,POM,104,LT,104,1,0,0,0,0,1,0,0,0,0,Y,(null),48,MALE,BLACK,6.2,200,MED,BRO,BRO
11107,5/14/2019,10:13:00,May,Tuesday,,,,104,B,SENECA AVENUE && LINDEN STREET,SENECA AVENUE,1009433,195662,,PBQN,QUEENS,11107,ROBBERY,0,1,0,0,0,0,0,0,0,0,11107,POM,104,LT,104,1,0,0,0,0,1,0,0,0,0,Y,(null),56,MALE,BLACK,5.5,140,MED,BRO,BRO
11108,5/14/2019,10:13:00,May,Tuesday,O,,,104,B,SENECA AVENUE && LINDEN STREET,SENECA AVENUE,1009433,195662,,PBQN,QUEENS,11108,ROBBERY,0,1,0,0,0,0,0,0,0,0,11108,POM,104,LT,104,1,0,0,0,0,1,0,0,0,0,Y,(null),44,MALE,BLACK,5.8,170,THN,BRO,BRO
11109,5/14/2019,10:13:00,May,Tuesday,,,,104,B,SENECA AVENUE && LINDEN STREET,SENECA AVENUE,1009433,195662,,PBQN,QUEENS,11109,ROBBERY,0,1,0,0,0,0,0,0,0,0,11109,POM,104,LT,104,1,0,0,0,0,1,0,0,0,0,Y,(null),23,MALE,BLACK,5.8,175,MED,BRO,BRO
11110,5/14/2019,08:50:00,May,Tuesday,O,,,104,B,905 WYCKOFF AVENUE,WYCKOFF AVENUE,1010096,193278,,PBQN,QUEENS,11110,CPW,0,1,0,0,0,0,0,0,0,0,11110,POM,104,LT,104,1,0,0,0,0,1,1,0,0,0,(null),(null),41,MALE,WHITE HISPANIC,6,200,MED,BLK,BLK
11111,5/16/2019,23:00:00,May,Thursday,O,P,PSB,104,B,MYRTLE AVENUE && CYPRESS AVENUE,MYRTLE AVENUE,1010256,194364,,PBQN,QUEENS,11111,UNAUTHORIZED USE OF A VEHICLE,1,0,1,0,0,0,0,0,0,0,11111,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,50,MALE,WHITE HISPANIC,5.1,140,THN,BRO,BLK
11112,5/18/2019,14:45:00,May,Saturday,O,P,PSB,104,A,MYRTLE AVENUE && 62 STREET,MYRTLE AVENUE,1013822,194648,,PBQN,QUEENS,11112,PETIT LARCENY,0,0,0,0,0,0,0,0,0,0,11112,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,66,MALE,WHITE,6.3,225,MED,BRO,GRY
11113,5/19/2019,10:05:00,May,Sunday,,P,PSB,104,C,60-83 60 LANE,60 LANE,1011069,199853,,PBQN,QUEENS,11113,ASSAULT,1,0,1,0,0,0,0,0,0,0,11113,POF,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,23,MALE,WHITE,6,165,MED,BLU,BLN
11114,5/20/2019,23:23:00,May,Monday,O,,,104,B,GATES AVENUE && SAINT NICHOLAS,GATES AVENUE,1009017,194699,,PBQN,QUEENS,11114,OTHER,1,0,1,0,0,0,0,0,0,0,11114,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,48,MALE,WHITE HISPANIC,5.3,160,MED,BRO,BLK
11115,5/10/2019,01:00:00,May,Friday,O,P,PSB,104,D,67-03 73 PLACE,73 PLACE,1017708,198927,,PBQN,QUEENS,11115,GRAND LARCENY,0,1,0,0,1,0,0,0,0,0,11115,POM,104,SGT,104,0,0,1,1,0,0,0,0,1,0,(null),Y,19,MALE,BLACK HISPANIC,5.9,160,THN,BRO,BLK
11116,5/10/2019,01:00:00,May,Friday,O,P,PSB,104,D,67-03 73 PLACE,73 PLACE,1017708,198927,,PBQN,QUEENS,11116,GRAND LARCENY,0,1,0,0,1,0,0,0,0,0,11116,POM,104,SGT,104,0,0,1,1,0,0,0,0,1,0,(null),Y,30,MALE,BLACK HISPANIC,5.9,180,MED,BRO,BLK
11117,5/10/2019,01:00:00,May,Friday,O,P,PSB,104,D,67-03 73 PLACE,73 PLACE,1017708,198927,,PBQN,QUEENS,11117,GRAND LARCENY,1,1,1,0,1,0,0,0,0,0,11117,POM,104,SGT,104,0,0,1,1,0,0,0,0,1,0,(null),Y,29,MALE,BLACK HISPANIC,5.9,170,MED,BRO,BLK
11118,3/29/2019,15:55:00,March,Friday,O,P,PSB,104,C,59-60 55 ROAD,55 ROAD,1010010,204031,,PBQN,QUEENS,11118,CRIMINAL POSSESSION OF CONTROLLED SUBSTANCE,0,0,0,0,0,0,0,0,0,0,11118,DT3,541,SGT,541,0,0,1,1,0,0,0,0,0,0,Y,(null),21,MALE,WHITE,5.8,220,HEA,BRO,BRO
11119,5/24/2019,18:55:00,May,Friday,O,P,PSB,104,C,64 STREET && MASPETH AVENUE,64 STREET,1011466,202628,,PBQN,QUEENS,11119,ASSAULT,0,0,0,0,0,0,0,0,0,0,11119,POM,104,SGT,104,0,1,1,1,0,0,1,0,0,0,(null),(null),31,MALE,WHITE HISPANIC,5.3,150,MED,BRO,BLK
11120,5/29/2019,00:28:00,May,Wednesday,O,,,104,D,69-16 METROPOLITAN AVENUE,METROPOLITAN AVENUE,1015867,198766,,PBQN,QUEENS,11120,GRAND LARCENY,0,1,0,0,0,0,0,0,0,0,11120,POM,184,SGT,114,1,0,0,0,0,0,0,0,0,0,(null),Y,22,MALE,BLACK,5.7,110,THN,BRO,BLK
11121,6/3/2019,17:36:00,June,Monday,,,,104,D,JUNIPER BOULEVARD SOUTH && 69 STREET,JUNIPER BOULEVARD SOUTH,1015321,200084,,PBQN,QUEENS,11121,ASSAULT,0,1,1,0,0,0,0,0,0,0,11121,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,15,MALE,WHITE,5.1,110,THN,BRO,BLN
11122,6/4/2019,15:26:00,June,Tuesday,O,P,PSB,104,B,WYCKOFF AVENUE && GATES AVENUE,WYCKOFF AVENUE,1008704,194295,,PBQN,QUEENS,11122,ASSAULT,1,0,1,0,0,0,0,0,0,0,11122,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,40,MALE,WHITE HISPANIC,5.6,190,MED,BRO,BRO
11123,6/4/2019,16:24:00,June,Tuesday,,P,PSB,104,C,METROPOLITAN AVENUE && ELIOT AVENUE,METROPOLITAN AVENUE,1010650,199007,,PBQN,QUEENS,11123,PETIT LARCENY,0,0,0,0,0,0,0,0,0,0,11123,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,33,MALE,BLACK,5.11,180,MED,BRO,BLK
11124,6/4/2019,11:47:00,June,Tuesday,O,P,PSB,104,C,61-15 METROPOLITAN AVENUE,METROPOLITAN AVENUE,1011579,198961,,PBQN,QUEENS,11124,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,11124,POM,104,LT,104,0,0,1,1,0,0,0,0,0,0,Y,(null),26,MALE,WHITE,6.4,200,THN,BRO,BRO
11125,6/12/2019,08:42:00,June,Wednesday,I,P,PSB,104,D,59-11 FRESH POND ROAD,FRESH POND ROAD,1011309,201259,,PBQN,QUEENS,11125,CPW,1,1,1,0,0,0,0,1,0,1,11125,POM,104,LT,104,1,0,0,0,0,1,1,0,0,0,(null),Y,16,MALE,WHITE HISPANIC,5.8,130,THN,BRO,BRO
11126,6/16/2019,21:15:00,June,Sunday,O,P,PSB,104,D,FURMANVILLE AVENUE && WOODHAVEN BOULEVARD,FURMANVILLE AVENUE,1021540,201723,,PBQN,QUEENS,11126,ASSAULT,1,0,0,0,0,0,0,0,0,0,11126,POM,112,SGT,112,1,0,0,0,0,0,1,0,0,0,(null),(null),31,FEMALE,BLACK,5.6,110,THN,BLK,BRO
11127,6/18/2019,19:07:00,June,Tuesday,O,,,104,B,68 ROAD && FRESH POND ROAD,68 ROAD,1013087,195991,,PBQN,QUEENS,11127,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,11127,POF,104,SGT,104,1,0,0,0,0,0,1,0,0,0,Y,Y,16,MALE,WHITE HISPANIC,5.8,160,MED,BRO,BRO
11128,6/18/2019,19:07:00,June,Tuesday,O,P,PSB,104,B,68 ROAD && FRESH POND ROAD,68 ROAD,1013087,195991,,PBQN,QUEENS,11128,PETIT LARCENY,0,0,0,0,0,0,0,0,0,0,11128,POF,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,16,MALE,ASIAN / PACIFIC ISLANDER,5.7,150,MED,BLK,BLK
11129,6/24/2019,10:30:00,June,Monday,O,,,104,D,84-20 ELIOT AVENUE,ELIOT AVENUE,1019197,204331,,PBQN,QUEENS,11129,ASSAULT,1,1,1,0,0,0,0,0,0,0,11129,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,20,MALE,WHITE HISPANIC,5.8,142,MED,BRO,BRO
11130,6/24/2019,10:30:00,June,Monday,O,,,104,D,84-20 ELIOT AVENUE,ELIOT AVENUE,1019197,204331,,PBQN,QUEENS,11130,ASSAULT,1,1,1,0,0,0,0,0,0,0,11130,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,18,MALE,WHITE HISPANIC,5.8,148,THN,BRO,BRO
11131,6/24/2019,16:27:00,June,Monday,I,,,104,C,56-15 METROPOLITAN AVENUE,METROPOLITAN AVENUE,1010089,199037,,PBQN,QUEENS,11131,PETIT LARCENY,1,0,1,0,0,1,0,0,0,0,11131,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,47,MALE,BLACK,6.1,160,MED,BRO,BLK
11132,7/13/2019,23:20:00,July,Saturday,O,,,104,C,STARR STREET && WOODWARD AVENUE,STARR STREET,1007330,198471,,PBQN,QUEENS,11132,OTHER,1,0,1,0,0,1,0,0,0,0,11132,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,21,MALE,WHITE HISPANIC,5.7,170,MED,BRO,BLK
11133,7/14/2019,13:33:00,July,Sunday,,P,PSB,104,B,GREENE AVENUE && WOODWARD AVENUE,GREENE AVENUE,1009185,197040,,PBQN,QUEENS,11133,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,11133,POF,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,33,MALE,WHITE HISPANIC,5.8,150,THN,BRO,BRO
11134,7/24/2019,02:14:00,July,Wednesday,O,,,104,D,67 DRIVE && 79 STREET,67 DRIVE,1019322,198639,,PBQN,QUEENS,11134,PETIT LARCENY,0,0,0,0,1,1,0,0,0,0,11134,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,15,FEMALE,WHITE,5.3,120,MED,ZZZ,BLK
11135,7/24/2019,02:14:00,July,Wednesday,O,,,104,D,67 DRIVE && 79 STREET,67 DRIVE,1019322,198639,,PBQN,QUEENS,11135,PETIT LARCENY,0,0,0,0,1,1,0,0,0,0,11135,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,15,FEMALE,WHITE,5.8,120,THN,ZZZ,BLK
11136,7/24/2019,02:14:00,July,Wednesday,O,,,104,D,67 DRIVE && 79 STREET,67 DRIVE,1019322,198639,,PBQN,QUEENS,11136,PETIT LARCENY,0,0,0,0,1,1,0,0,0,0,11136,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,15,FEMALE,WHITE,5.4,145,MED,ZZZ,BLK
11137,7/25/2019,16:45:00,July,Thursday,I,P,PSB,104,B,705 WOODWARD AVENUE,WOODWARD AVENUE,1010466,196055,,PBQN,QUEENS,11137,ASSAULT,1,0,1,0,0,0,0,0,0,0,11137,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,40,FEMALE,WHITE,5.6,120,THN,BRO,BRO
11138,7/27/2019,14:21:00,July,Saturday,I,P,PSB,104,D,JUNIPER BOULEVARD SOUTH && 72 STREET,JUNIPER BOULEVARD SOUTH,1016567,200849,,PBQN,QUEENS,11138,CPW,0,1,0,0,1,0,0,0,0,0,11138,POM,104,SGT,104,1,0,0,0,0,1,1,0,0,0,(null),(null),15,MALE,WHITE HISPANIC,6,180,MED,BRO,BRO
11139,7/28/2019,02:30:00,July,Sunday,,,,104,B,CENTRE STREET && CYPRESS AVENUE,CENTRE STREET,1011048,193750,,PBQN,QUEENS,11139,CPW,0,0,0,1,1,0,0,0,0,0,11139,POM,104,SGT,104,1,0,0,0,0,1,1,0,0,0,Y,(null),29,MALE,WHITE HISPANIC,5.6,155,THN,BRO,BLD
11140,7/28/2019,02:30:00,July,Sunday,,,,104,B,CENTRE STREET && CYPRESS AVENUE,CENTRE STREET,1011048,193750,,PBQN,QUEENS,11140,CPW,0,0,0,1,1,0,0,0,0,0,11140,POM,104,SGT,104,1,0,0,0,0,1,1,0,0,0,Y,(null),26,MALE,WHITE HISPANIC,6,160,MED,BRO,BLK
11141,7/28/2019,03:57:00,July,Sunday,O,P,PSB,104,B,CYPRESS AVENUE && GROVE STREET,CYPRESS AVENUE,1008908,195410,,PBQN,QUEENS,11141,ROBBERY,1,1,1,0,0,0,0,0,0,0,11141,POM,184,LT,184,0,0,1,1,0,0,1,0,0,0,(null),Y,16,MALE,BLACK HISPANIC,5.11,175,MED,BRO,BRO
11142,8/5/2019,20:14:00,August,Monday,,P,PSB,104,B,WYCKOFF AVENUE && CENTRE STREET,WYCKOFF AVENUE,1010482,192990,,PBQN,QUEENS,11142,OTHER,0,1,0,1,1,0,0,0,0,0,11142,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,30,MALE,WHITE HISPANIC,6,180,MED,BRO,BRO
11143,8/6/2019,17:39:00,August,Tuesday,O,P,PSB,104,B,FRESH POND ROAD && PUTNAM AVENUE,FRESH POND ROAD,1012824,196690,,PBQN,QUEENS,11143,ASSAULT,1,0,1,0,0,0,0,0,0,0,11143,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,24,MALE,WHITE,5.8,160,MED,BRO,BLK
11146,8/16/2019,22:38:00,August,Friday,,,,104,D,METROPOLITAN AVENUE && 74 STREET,METROPOLITAN AVENUE,1017991,199004,,PBQN,QUEENS,11146,PETIT LARCENY,1,0,1,0,1,0,0,0,0,0,11146,SGT,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,13,MALE,BLACK,5.8,110,THN,BRO,BLK
11147,8/22/2019,17:31:00,August,Thursday,O,P,PSB,104,B,MENAHAN STREET && WOODWARD AVENUE,MENAHAN STREET,1009597,196722,,PBQN,QUEENS,11147,GRAND LARCENY AUTO,0,0,0,0,0,0,0,0,0,0,11147,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,24,MALE,BLACK HISPANIC,6.2,200,THN,BLK,BLK
11148,8/22/2019,17:31:00,August,Thursday,,,,104,B,MENAHAN STREET && WOODWARD AVENUE,MENAHAN STREET,1009597,196722,,PBQN,QUEENS,11148,GRAND LARCENY AUTO,0,0,0,0,0,0,0,0,0,0,11148,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,25,MALE,BLACK HISPANIC,5.8,160,MED,ZZZ,BLK
11149,8/22/2019,17:31:00,August,Thursday,,,,104,B,MENAHAN STREET && WOODWARD AVENUE,MENAHAN STREET,1009597,196722,,PBQN,QUEENS,11149,GRAND LARCENY AUTO,0,0,0,0,0,0,0,0,0,0,11149,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,18,MALE,BLACK HISPANIC,5.4,130,THN,BRO,BLK
11150,8/22/2019,17:31:00,August,Thursday,O,,,104,B,MENAHAN STREET && WOODWARD AVENUE,MENAHAN STREET,1009597,196722,,PBQN,QUEENS,11150,GRAND LARCENY AUTO,1,0,1,0,0,0,0,0,0,0,11150,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,18,MALE,BLACK HISPANIC,5.8,175,MED,BLK,BLK
11151,8/23/2019,14:49:00,August,Friday,O,,,104,B,65-12 FRESH POND ROAD,FRESH POND ROAD,1012309,197785,,PBQN,QUEENS,11151,PETIT LARCENY,1,0,1,0,0,0,0,0,0,0,11151,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,40,MALE,WHITE,6,170,THN,BLU,BLN
11152,8/28/2019,02:58:00,August,Wednesday,,P,PSB,104,D,73 PLACE && METROPOLITAN AVENUE,73 PLACE,1017700,198965,,PBQN,QUEENS,11152,UNAUTHORIZED USE OF A VEHICLE,0,0,0,0,0,0,0,0,0,0,11152,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,16,MALE,BLACK,5.8,190,HEA,BRO,BLK
11153,8/28/2019,02:58:00,August,Wednesday,,P,PSB,104,D,73 PLACE && METROPOLITAN AVENUE,73 PLACE,1017700,198965,,PBQN,QUEENS,11153,UNAUTHORIZED USE OF A VEHICLE,0,0,0,0,0,0,0,0,0,0,11153,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,17,MALE,WHITE,5.8,130,THN,GRY,BLK
11154,8/28/2019,02:58:00,August,Wednesday,O,,,104,D,73 PLACE && METROPOLITAN AVENUE,73 PLACE,1017700,198965,,PBQN,QUEENS,11154,UNAUTHORIZED USE OF A VEHICLE,0,0,0,0,0,0,0,0,0,0,11154,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,18,MALE,BLACK,5.8,150,THN,BRO,BLK
11155,8/28/2019,02:58:00,August,Wednesday,O,,,104,D,73 PLACE && METROPOLITAN AVENUE,73 PLACE,1017700,198965,,PBQN,QUEENS,11155,UNAUTHORIZED USE OF A VEHICLE,0,0,0,0,0,0,0,0,0,0,11155,POM,104,LT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,16,MALE,BLACK,5.9,160,THN,BRO,BLK
11156,1/7/2019,06:25:00,January,Monday,,,,104,B,57-01 MYRTLE AVENUE,MYRTLE AVENUE,1011008,194476,,PBQN,QUEENS,11156,UNAUTHORIZED USE OF A VEHICLE,1,0,1,0,1,0,0,0,0,0,11156,POM,104,SGT,104,1,0,0,0,0,0,1,0,0,0,(null),Y,35,MALE,WHITE HISPANIC,5.5,140,THN,BRO,BLD
